"FRS Link CSV","Cleanup Name","Location Address","City Name","State Code","Postal Code","County Name","EPA ID","Brownfields Link CSV","RCRA Link CSV","Superfund Link CSV","ECHO Link CSV","Response Link CSV","Map Site CSV"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110046487128","PIKE AND MULBERRY STREETS PCE PLUME","INTERSECTION OF PIKE AND MULBERRY STREET","MARTINSVILLE","IN","46151","MORGAN","INN000508678","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0508678","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.428661 -86.431789"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110055508874","KENTWOOD LANDFILL","4920 WALMA AVE SE","KENTWOOD","MI","49512","KENT","MID000260281","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502165","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.8738 -85.5906"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110060257671","PADUCAH GASEOUS DIFFUSION PLANT","5600 HOBBS RD","KEVIL","KY","42053","MCCRACKEN","KY8890008982","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0404794","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.120138 -88.811111"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110060391400","MYERS PROPERTY","LOWER KINGTOWN ROAD","FRANKLIN TOWNSHIP","NJ","08822","HUNTERDON","NJD980654198","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200774","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.595 -74.9404"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064106738","AMERICAN CREOSOTE WORKS INC (LOUISVILLE)","RAILROAD AVE","LOUISVILLE","MS","39339","WINSTON","MSD004006995","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0402260","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.111111 -89.058333"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064136153","STAUFFER CHEMICAL CO. (TARPON SPRINGS)","ANCLOTE BOULEVARD","TARPON SPRINGS","FL","34689","PINELLAS","FLD010596013","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400578","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:28.166666 -82.775694"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064243215","WOOLFOLK CHEMICAL WORKS.","314 MARTIN LUTHER KING DR","FORT VALLEY","GA","31030","PEACH","GAD003269578","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401315","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.549581 -83.884161"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070058379","BURLINGTON INDUSTRIES CHERAW","INTERSECTION OF ROBIN HOOD DR AND LITTLE JOHN RD","CHERAW","SC","29520","CHESTERFIELD","SCN000404896","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0404896","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.698689 -79.912786"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070126707","TRIANA/TENNESSEE RIVER","USAMICOM DRSMI KL","LIMESTONE/MORGAN","AL","35898","MORGAN","ALD983166299","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0405546","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.508888 -86.638194"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070126713","JANESVILLE ASH BEDS","BLACKRIDGE RD","JANESVILLE","WI","53545","ROCK","WID000712950","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504945","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.703061 -89.0275"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000360939","ALBANY MARINE CORPS LOGISTICS BASE","814 RADFORD BOULEVARD SUITE 20315","ALBANY","GA","31704","DOUGHERTY","GA7170023694","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401879","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:31.557219 -84.055"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000394635","MAHLE BEHR DAYTON LLC (0857040734)","1600 WEBSTER ST","DAYTON","OH","45404","MONTGOMERY","OHN000510164","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0510164","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.784444 -84.179444"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000446116","EL PASO MERCHANT ENERGY-PETROLEUM CO.","1835 NORTH TOPEKA STREET","EL DORADO","KS","67042","BUTLER","KSD000829846","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700447","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.839364 -96.857611"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000448141","COVIDIEN","1222 SHERWOOD ROAD","NORFOLK","NE","68701","MADISON","NED084626100","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0702086","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.993611 -97.421389"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000482424","RAYTHEON COMPANY","350 ELLIS ST.","MOUNTAIN VIEW","CA","94043","SANTA CLARA","CAD009205097","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901202","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.3975 -122.0533"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000609271","MICROCHIP TECHNOLOGY INC","1300 TERRA BELLA AVENUE","MOUNTAIN VIEW","CA","94043","SANTA CLARA","CAD009111444","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901134","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.4108 -122.0797"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000610401","BRODERICK WOOD PRODUCTS","5600 HURON ST","DENVER","CO","80221","ADAMS","COD000110254","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0800030","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.803684 -104.998554"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000616726","BROOKHAVEN NATIONAL LABORATORY","53 BELL AVENUE","UPTON","NY","11973","SUFFOLK","NY7890008975","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202841","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.86 -72.869583"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000618537","NAVY SHIPS PARTS CONTROL","5450 CARLISLE PIKE","MECHANICSBURG","PA","17055","CUMBERLAND","PA3170022104","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0302460","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.225556 -76.99361"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000702053","ROSS METALS INC","100 NORTH RAILROAD STREET","ROSSVILLE","TN","38066","FAYETTE","TND096070396","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0403822","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.049167 -89.548611"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000786873","PRECISION PLATING SITE","1050 HARTFORD TURNPIKE","VERNON ROCKVILLE","CT","06066","TOLLAND","CTD051316313","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0100156","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.84975 -72.447911"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000580443","PFIZER PHARMACEUTICALS - ARECIBO","PR-2 KM 60.0","ARECIBO","PR","00612","ARECIBO","PRD980301154","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202480","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:18.4292 -66.5901"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000582165","SHIELDALLOY METALLURGICAL CORP","12 WEST BOULEVARD","NEWFIELD","NJ","08344","GLOUCESTER","NJD002365930","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200203","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.543061 -75.022219"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000830815","NORTON AIR FORCE BASE","305 SOUTH TIPPECANOE AVENUE","SAN BERNARDINO","CA","92408","SAN BERNARDINO","CA4570024345","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902760","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.098061 -117.2372"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000836604","EARLE NAVAL WEAPONS STATION","201 STATE ROUTE 34","COLTS NECK","NJ","07722","MONMOUTH","NJ0170022172","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201160","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.264581 -74.162919"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002345953","JOINT BASE MCGUIRE-DIX-LAKEHURST","HIGHWAY 547 & HANCOCK ROAD","LAKEHURST","NJ","08733","OCEAN","NJ7170023744","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201174","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.029719 -74.369161"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002410061","FEI MICROWAVE INC","825 STEWART DRIVE","SUNNYVALE","CA","94085","SANTA CLARA","CAD009159088","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901181","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.3846 -122.0085"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002526302","HOLLINGSWORTH SOLDERLESS TERMINAL","700 NW 57TH PLACE","FORT LAUDERDALE","FL","33309","BROWARD","FLD004119681","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400548","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:26.198331 -80.152219"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002626061","NASA JET PROPULSION LABORATORY","4800 OAK GROVE DR","PASADENA","CA","91103","LOS ANGELES","CA9800013030","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0903438","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.201185 -118.167434"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002641954","LORENTZ BARREL & DRUM CO INC","1515 S 10TH ST","SAN JOSE","CA","95112","SANTA CLARA","CAD029295706","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901287","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.318611 -121.8644"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002663500","INTEL MAGNETICS","3000 OAKMEAD VILLAGE DRIVE","SANTA CLARA","CA","95051","SANTA CLARA","CAD092212497","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901661","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.3756 -121.9801"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002903886","CRYSTAL SOLAR INC.","3050 CORONADO BOULEVARD","SANTA CLARA","CA","95054","SANTA CLARA","CAD990832735","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902620","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.3773 -121.9719"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002940658","VALLEY WOOD PRESERVING, INC.","2237 GOLDEN STATE BLVD","TURLOCK","CA","95380","STANISLAUS","CAD063020143","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901490","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.4727 -120.8239"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110003090752","NINTH AVENUE DUMP","7357 W NINTH AVE","GARY","IN","46406","LAKE","IND980794432","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501816","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.5934 -87.429"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000882858","NATIONAL PIPE & PLASTICS","3421 OLD VESTAL ROAD","VESTAL","NY","13850","BROOME","NYD002232957","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201452","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.1049 -75.9922"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000912497","SACRAMENTO ARMY DEPOT","8350 FRUITRIDGE ROAD","SACRAMENTO","CA","95828","SACRAMENTO","CA0210020780","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902715","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.520281 -121.3958"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001138135","FORMER MCAS EL TORO","IRVINE BLVD AT LAMBERT RD","IRVINE","CA","92602","ORANGE","CA6170023208","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902770","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.676669 -117.7176"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001146750","ALABAMA PLATING- SATELLITE","HIGHWAY 231 NORTH","VINCENT","AL","35178","SHELBY","ALD004022448","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400129","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.399722 -86.405"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001224773","LEONARD CHEMICAL CO., INC.","COURETON FERRY ROAD","CATAWBA","SC","29704","YORK","SCD991279324","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0403481","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.851669 -80.904169"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001509831","CORNHUSKER ARMY AMMUNITION PLANT","102 N 60TH RD","GRAND ISLAND","NE","68803","HALL","NE2213820234","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0702020","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.923331 -98.4925"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001840125","VELSICOL CHEMICAL CORP. (MICHIGAN)","500 NORTH BANKSON STREET","SAINT LOUIS","MI","48880","GRATIOT","MID000722439","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502194","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.410561 -84.618611"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001916687","FAIRCHILD AIR FORCE BASE","MITCHELL ST","FAIRCHILD AIR FORCE BASE","WA","99011","SPOKANE","WA9571924647","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1001139","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:47.628331 -117.6462"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001920075","NAVAL UNDERSEA WARFARE ENGINEERING STATION (4 AREAS)","610 DOWELL ST","KEYPORT","WA","98345","KITSAP","WA1170023419","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1001102","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:47.6946 -122.622"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002040452","GARLAND CREOSOTING","3915 GARLAND ROAD","LONGVIEW","TX","75602","GREGG","TXD007330053","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0601644","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.442272 -94.710903"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002043592","MARION PRESSURE TREATING","HWY 551 (TRUXNO RD)","MARION","LA","71260","UNION","LAD008473142","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0604491","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.908333 -92.252944"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002083165","PEASE AIR FORCE BASE","61 INTERNATIONAL DRIVE","PORTSMOUTH","NH","03801","ROCKINGHAM","NH7570024847","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0101213","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.080169 -70.82125"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002107915","CHEMFAX, INC.","10045 THREE RIVERS RD.","GULFPORT","MS","39503","HARRISON","MSD008154486","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0402288","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:30.428888 -89.089166"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002152811","POPILE, INC.","SOUTHFIELD ROAD","EL DORADO","AR","71730","UNION","ARD008052508","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0603790","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.1825 -92.673333"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004976713","MALLORY CAPACITOR CO","100 BELEW CIRCLE","WAYNESBORO","TN","38485","WAYNE","TND075453688","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0403783","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.317638 -87.758611"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110005198614","INTERMOUNTAIN OIL COMPANY","995 SOUTH 500 WEST","BOUNTIFUL","UT","84010","DAVIS","UT0001277359","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0801545","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.879358 -111.890792"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110005311180","FMC YAKIMA","4 WEST WASHINGTON AVENUE","YAKIMA","WA","98903","YAKIMA","WAD000643577","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1000559","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:46.566669 -120.4933"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110005752275","VOGEL PAINT & WAX CO.","4944 GRANT AVE","MAURICE","IA","51036","SIOUX","IAD980630487","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700237","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.934439 -96.193339"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110006002707","FAIRBANKS DEFENSE FUEL SUPPORT POINT","1060 GAFFNEY RD","FORT WAINWRIGHT","AK","99703","FAIRBANKS NORTH STAR","AK6210022426","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1001146","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:64.823 -147.6106"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110003617220","AUTO ION CHEMICALS INCORPORATED","74 MILLS STREET","KALAMAZOO","MI","49048","KALAMAZOO","MID980794382","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503012","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.293889 -85.567219"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004031253","RAM LEATHER CARE SITE","15100 ALBEMARLE RD","CHARLOTTE","NC","28227","MECKLENBURG","NCD982096653","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0406303","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.228056 -80.606806"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004389331","TOWN OF NORTH HEMPSTEAD PORT WASHINGTON LANDFILL","802 W SHORE RD","PORT WASHINGTON","NY","11050","NASSAU","NYD980654206","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202155","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.81805 -73.666661"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004639160","FULTZ LANDFILL","60900 VOCATIONAL RD","CAMBRIDGE","OH","43725","GUERNSEY","OHD980794630","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504824","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.984719 -81.541661"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004779197","UNITED CHROME PRODUCTS","2000 AIRPORT RD","CORVALLIS","OR","97330","BENTON","ORD009043001","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1000362","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.5042 -123.2861"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007331100","PENTA WOOD PRODUCTS INC","8682 STATE RD 70","SIREN","WI","54872","BURNETT","WID006176945","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0506898","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:45.784508 -92.431204"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007401702","FORMER EASTLAND WOOLEN MILL","MAIN STREET","CORINNA","ME","04928","PENOBSCOT","MED980915474","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0101043","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.921667 -69.261111"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007533990","LASALLE ELECTRIC UTILITIES","ST VINCENT RD","LA SALLE","IL","61301","LA SALLE","ILD980794333","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500755","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.354169 -89.0975"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007561904","INTERSTATE POLLUTION CONTROL, INC.","MAGNOLIA & PEOPLES AVENUES","ROCKFORD","IL","61108","WINNEBAGO","ILT180011975","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501164","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.241 -89.098"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007569835","LEMON LANE LANDFILL","LEMON LN","BLOOMINGTON","IN","47401","MONROE","IND980794341","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501812","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.1731 -86.5598"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007604949","JOSLYN MANUFACTURING & SUPPLY CO.","49TH & FRANCE AVE NORTH","MINNEAPOLIS","MN","55422","HENNEPIN","MND044799856","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503767","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:45.045 -93.333339"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007703556","NASCOLITE CORP SUPERFUND SITE","DORIS AVE","MILLVILLE","NJ","08332","CUMBERLAND","NJD002362705","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200202","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.422219 -75.032781"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007707758","E.H. SCHILLING LANDFILL","RTE 52 AND PATRIC RD","IRONTON","OH","45638","LAWRENCE","OHD980509947","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504568","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.5725 -82.75555"
